"Text","label"
" i noticed that too all that just to own it and conceal carry is a whole other headache the NY elite got they shit tho",0
"Im at Sugar Freak in Astoria NY ",0
"Cuomo w Bernie Sanders by his side claimed SUNY â€œfree tuitionâ€ not w Morgan Stanley CEO SUNY â€œtax free NYâ€ not both deceptive political reelect Cuomo programs w red tape caveats did structuralreputational harm to SUNY via ",0
" Real Estate NYSA key stop on the in the town of Abolitionist known for his raid on Brown’s home is a ",0
"Chicago bound See you again soon NY",0
"All of the NY State Taxes

Federal
Social Security 
Medicare
State Income
Paid Family Leave 
City Tax
Air
Water
THE GROUND YOU WALK ON",0
"S03964 NEW Relates to accidental disability retirement for deputy sheriffs provides that deputy sheriffs shall receive a pension of three ",0
"Ima just leave these here
 Bronx NY ",0
"And some union members want to know why managers and owners hates unions It because those rotten members are hard to get rid of 

 ",0
" Robbie felt the pressure of what happened the year before so much that he had to do something drastic again to make up for itplaying in NY will do that to you tooI take back all good I said of him this past season dude is a cheathe is an original yankee afterall lol",0
"Flushing NY Fri Jul 24th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"just yelled at a uber driver cuss he canceled my ride but it was cool cuss it’s NY",0
"Elaines latest single and Live shot facial being played on the Big Screen next to her momma Mets Citifield Stadium Queens Ny ",0
" NY Times suspected that Kamala may make a comeback also due to Warren and biden may both stumble",0
" tell this guy from this blended family to come to NYC look at all the freezer trucks behind the hospitals a mass grave in a ravine that is like a Holocaust I’ve had friends who have died Everyone in NY knows someone He’s a narcissist who thinks he’s untouchable",0
"Esplanade NY Wed Feb 13th AM Forecast TODAY Light Freezing Rain Hi 41 TONIGHT Partly Cloudy Lo 29",0
"Back to this headache Terminal D Delta Terminal in East Elmhurst NY ",0
"Early jolt bitches Starbucks in Brooklyn NY ",0
" Sending love from Bernie fam in NY to you John Bullies are generally miserable people and cowards on the inside Keep your chin up",0
"A02256 NEW Relates to liability of the state for damages caused by reported defects and potholes if the report was made fourteen days or m ",0
"Incident on EB at NY 25 Queens Boulevard ",0
"Mannnnnn niggas would have put that man through fucking hell in NY smh ",0
" Shameful for to suggest that NY Democratic leaders and are disenfranchising voters After a year of working together to pass landmark progressive legislation these kinds of attacks show nothing but ignorance and divisiveness",0
" Arrives In All Black Feathered Outfit She might have been serving fashunnn at Court but her body guard was serving FACE

Queen of Queens NYğŸ‡ğŸ‡ 
 ",0
" Citi Field for vs in Flushing NY ",0
"lost cat in bronx ny area cat is a black unknown ",0
"Wishing I could teleport home so I can stay longgerrr being fucking lazzyyy Rockaway Beach 90th St in Far Rockaway NY ",0
"â€œBut instead of getting better he nearly ended up dead from a combination of misdiagnoses and neglect according to a federal lawsuit and the € cc ",0
" Outage in Queens NY Rego Park any info Are you overwhelmed because of the number of customers on the network at once all day long",0
"A white principal and four black teachers at a Bronx middle school have filed dueling lawsuits accusing the other of racism as fallout continues over allegations that the embattled administrator barred Black History Month lessons via ",0
"Im at Beekman Theatre for Fast Furious Presents Hobbs Shaw in New York NY ",0
"Corona NY Wed Mar 18th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Florida and NY and 41 other states time to end driverâ€™s license suspensions for unpaid fines and fees ",0
"DJ Phase Fleco Bob Barry Black
Check out The Fleco Bob Show Thursdays 810pm EST on Bronx NY ",0
"Charleston bound John F Kennedy International Airport in Queens NY ",0
"Im at Linden Shop Dirt Yard in Brooklyn NY ",0
" launch party ğŸ‰ for NY ARRI Rental Brooklyn Haus ",0
"Just hanging out by NYCâ€™s infamous Staple Street Skybridge Staple Street Skybridge in New York NY ",0
"I be trying to do this shit like this but NY bitches different ",0
" Hot ğŸ”playlist loading for 54Afrojam Party 1515 Atlanta Ave Brooklyn ny",0
"Is it me or is it hot in here € ",0
"Whitey Ford the Yankees famous ‘Chairman of the Board’ dies at age 91 ",0
"Three injured two critically in hammer attack in Brooklyn buffet restaurant NY Daily News ",0
" Thatâ€™s the key Winning the battleground states Because beating him in NY and California by 20 and losing WI OH FL MI by 1 each puts him back in the White House",0
"Severe Thunderstorm Warning continues for New York NY Brooklyn NY Queens NY until 430 PM EDT ",0
"Baychester NY Mon Nov 4th PM Forecast TONIGHT Mostly Cloudy Lo 50 TUESDAY Showers Likely Hi 60",0
"Bronx NY Sat Mar 30th PM Forecast TONIGHT Mostly Cloudy Lo 50 SUNDAY Showers Hi 59",0
"I realize these James Patterson are junk food but hey I went for a hike on the NY Connecting Railroad yesterday and read the second of two crime stories The coauthoring shit is corny but I’m sure his name enables people to get paid for writing consistently It’s hard",0
"I was meh on Eric Adams but I did think he was better then the other guy After he won I thought maybe he can help the city get back on track post pandemic then I read this article I find it troubling that billionaires PR types and influencers have ear over reg NYrs ",0
" Trump got 2 millions more votes in Ny than in Iowa in 2016 also lol 28 million to 800k",0
"2ND FINAL STOP TONIGHT THURSDAY NIGHT I MAKE MY DEBUT AT QNS NY X LIVE GO 

SO AtlantisGents ",0
"Balled Faced Hornetsâ€™ Nest
This exact Hornetsâ€™ Nest was causing Havoc for a homeowner in White Plains NY If you have a Hornets Nest or any other Stinging Insect Nest or Hive Call Today 18443058999 At Dependable Exterminating we specialize in the Removal Stinging Insects ",0
" grabe nobest movie for me yanthis yeari mean here sa NY sobrang may limited screening pa sya",0
"All thanks to the 3 amigos 
 who are destroying NYC NY released MS13 gang member facing federal murder charge via ",0
"Im at Greenpoint SCRAP METAL in Greenpoint NY ",0
"A05443 NEW Authorizes the county of Otsego to impose an additional mortgage recording tax of 25 cents per 100 of principal debt or obliga ",0
"Tracks on Wax Huntington NY RIP ",0
"andrew dumb ass really left me in NY by myself for NYEI hate that ponk",0
"S00381 NEW Establishes the crime of larceny of a controlled substance making it an AII felony to steal more than 25 dosage units of a sch ",0
" reeks of NY desperation but hear me out binge watching a show and you gotta leave the house Download a few episodes struggle on that train ride ",0
"Im at Terminal 4 in Queens NY ",0
"Amazon Chobani Greek yogurt New York New York I got sick on Sunday July 26 Nonstop diarrhea for two days fever vomiting It eventually pass Food Poisoning ",0
"End of the week early jolt bitches Starbucks in Brooklyn NY ",0
"I just got in a yellow cab below 96th street and was shocked when I saw the base fare was 250 and the â€œextraâ€ added was 430â€”making my base fare 680

I forgot these changes were passed in NY and I wonder how this will effect drivers Because my short trip is suddenly 20",0
"“I’m upset I don’t understand why we had to pay so much rent” Gertrude McLawrence a fourth floor tenant on the lawsuit said “They’re the worst landlords They leave us without heat and hot water” ",0
"Far Rockaway NY Fri Mar 29th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
" Delivery Person Black Female named Amari the picked up my order and the cancelled it Flatbush NY I donâ€™t have a picture but she definitely picked up the order at the store and came my direction for 2 minutes then started going away from me and cancelld",0
" It’s not just based on this article and this shit needs to be kicked 

If your statement was correct then people over 75 would be eligible for Covid vaccines in NY Not only are they ineligible but providers who do vaccinate them are subject to a fine and loss of license",0
"My daily tug of war consists of leaving NY for a fresh start in Florida 

It’s a daunting to think about completely starting over but on the other hand I’m watching the city implode and selfdestruct more everyday",0
"Glendale NY Fri Feb 1st AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Updated Incident on SB from Exit 33 I295 Clearview Expressway to Exit 31W NY 25A Northern Boulevard Ramp ",0
"Joseph M Black residing at 325 Sumpter Street Brooklyn NY 11233 assaulted me his best friend Bystanders neglected to help but filmed and then denied the assault officers of the precinct arrived on scene Ultimately no arrests were made ",0
"NY dudes have no shame in staring Will look you dead in the face and for a long time ",0
"A few hours ago a male Bernie supporter threatened me and lied about me on Facebook Unless Elizabeth Warren says something to change my mind before the NY primary Ill still vote for Bernie as my second choice but Im shaken scaredeven though I blocked him",0
" No D’Amato left office in 1999 Cuomosexuals have this delusional narrative that all these NY Dems who demanded Cuomo resign are working for Donald Trump It’s sheer lunacy of the highest order",0
"STOLEN Black Trek 73 FX in Brooklyn NY ",0
"Guess Hurricane Ida made her belated landfall here in NY Stay safe everyone ",0
"Packing up my home of 10 years in the middle of bc of economic fallout capitalistic cruelty and the absence of action from to support renters NY is not going to change if we don’t 
",0
"People did not heed the warnings NY worked very hard to flatten the curve and now we risk going backwards ",0
"End of the week early OT bitches Linden Yard Fleet Operations in Brooklyn NY ",0
"On Monday 100 of “nonessential” NY workers will have to stay home indefinitely Many will lose their income completely Rent is due the following week how are millions of workers supposed to survive this pandemic without a rent freeze",0
"Far Rockaway NY Tue Mar 19th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Theres nothing like being constipated so FREQUENTLY The good the bad the ugly sides of dialysis The idea is to bring awareness and this IS part of it Park Slope Brooklyn NY ",0
"Forest Hills NY Mon Jan 13th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"I’ve been waiting a long time to hear someone say this because for me as someone who lives in Manhattan NY not Kansas it desperately needed to be said Why don’t the The Murdochs sell their 5th Ave Coop and Beverly Hills mansions and move to Mississippi Or Alabama ",0
" American stupidity and greed",0
"Incident on SB at Northern Boulevard NY 25A ",0
" Lmao I cant tell if this is actually saleh or a fake acc but fuck it WELCOME TO NY COACH",0
"I mean … excuse my French Bronx NY ",0
" NYC taxes and spends more then the state government of Florida NY State taxes and spends double Florida People are fleeing NY",0
"Video is quite disturbing He was a 
killing machine

",0
" I think the idea is we are talking from perspective of editorial board Reminder the NY Times unironically called the Harvard professor turned US Senator a “radical”",0
"WEDNESDAY NITE ON STEROIDS AKA TOP NOTCH GHETTO LIFE ALBUM RELEASE PARTY FIVE SPOT 459 MYRTLE AVE BK NY PULL UP YALL
ğŸ“ ğŸ›‘Top Notch of Bankai Fam Ghettoâ€ ",0
"Im at Hungry Ghost in New York NY ",0
"Yes the old if you’re not good with math you’ll be misled trick Tests only being used for those suspected to be sick vs tests for the general population will always yield a higher positivity There weren’t not enough tests in NY in March April vs now Very simple ",0
"Glendale NY Fri Jan 11th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" TOMORROW 

Take to the streets w us to demand that NY pass 5 bills to further dismantle racist state violence

714 5 PM Union Sq

 Repeal ",0
